ISO_A0,week_period,Year,annual_total,week_num,avg_prop,dengue_total,Country.Name,Indicator.Name,Indicator.Code,Population,incidence_rate,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snowdepth,snow,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,name,GDP,HEP,UPR,population_density,ATP,WT,RPV,HT,NMR,TP0_14,TP15_64,TP65_,forest_area,forest_percent,LSCR,undernourishment_percent,BDWS_percent,BSS_percent,SDWS_percent,life_expectancy,CO2,Net_Migrants_number,Net_Migration_Rate,Tourist_Arrivals_m,Departures_Country,Domestic_tourists,Tourist_Arrivals,Tourism_flow,year,week_in_year,mean_dengue,sd_dengue,dengue_z_score,week,date,longitude,latitude,equator_dist,SSI,annual_amp,semiannual_amp,full_seasonal_amp,annual_rel_amp,semiannual_rel_amp,annual_peak_week,semiannual_peak_week,Dengue.virus.type.1,Dengue.virus.type.2,Dengue.virus.type.3,Dengue.virus.type.4
PHL,201346,2013,215139,46,0.018480813,3849,Philippines,"Population, total",SP.POP.TOTL,99700107,38.60577602,30.87142857,24.84285714,27.67142857,34.6,24.84285714,29.62857143,22.52857143,74.61428571,0.513142857,71.42857143,8.93,0,0,1,19.22857143,78.95714286,1011.371429,65.15714286,9.985714286,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,84296.56667,12878.83333,2013,46,3309.912587,3258.236801,0.165453724,46,2013/11/18,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201347,2013,215139,47,0.018058959,3122,Philippines,"Population, total",SP.POP.TOTL,99700107,31.31390822,31.18571429,25.28571429,27.82857143,36.4,25.28571429,30.64285714,23.78571429,79.58571429,5.273285714,85.71428571,8.332857143,0,0,0,15.45714286,94.15714286,1010.814286,63.07142857,10.01428571,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,84296.56667,12878.83333,2013,47,3309.912587,3258.236801,-0.057673091,47,2013/11/25,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201348,2013,215139,48,0.015250027,3247,Philippines,"Population, total",SP.POP.TOTL,99700107,32.56766816,29.65714286,24.71428571,26.92857143,33.52857143,24.71428571,28.47142857,22.57142857,77.61428571,0.080285714,71.42857143,5.952857143,0,0,0,15.8,115.0571429,1010.328571,76.3,9.942857143,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,86855.8129,13104.93548,2013,48,3309.912587,3258.236801,-0.019308783,48,2013/12/2,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201349,2013,215139,49,0.013331611,3079,Philippines,"Population, total",SP.POP.TOTL,99700107,30.8826148,31.71428571,25.57142857,28.05714286,36.87142857,25.57142857,30.95714286,23.68571429,78.07142857,4.829714286,57.14285714,4.761428571,0,0,0,18.01428571,117.0714286,1009.557143,65.1,10.05714286,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,102211.2903,14461.54839,2013,49,3309.912587,3258.236801,-0.070870413,49,2013/12/9,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201350,2013,215139,50,0.009693206,2767,Philippines,"Population, total",SP.POP.TOTL,99700107,27.75322999,31.11428571,25.3,27.75714286,36.9,25.3,30.87142857,24.47142857,83.04285714,2.727857143,57.14285714,6.547142857,0,0,1,17.08571429,123.3857143,1009.914286,74.2,10.1,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,102211.2903,14461.54839,2013,50,3309.912587,3258.236801,-0.166627726,50,2013/12/16,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201351,2013,215139,51,0.008881731,2502,Philippines,"Population, total",SP.POP.TOTL,99700107,25.09525892,31,25.05714286,27.65714286,35.91428571,25.05714286,30.1,23.31428571,78.08571429,1.239142857,42.85714286,4.167142857,0,0,0,18.51428571,106.3571429,1011.042857,61.52857143,10.08571429,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,102211.2903,14461.54839,2013,51,3309.912587,3258.236801,-0.247960058,51,2013/12/23,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201352,2013,215139,52,0.011617204,1372,Philippines,"Population, total",SP.POP.TOTL,99700107,13.76126908,31.17142857,23.24285714,26.77142857,33.8,23.24285714,27.95714286,21.01428571,71.74285714,0,0,0,0,0,1,18.27142857,118.2142857,1012.642857,47.68571429,10.55714286,1,1,PHILIPPINES,2847.567943,4.27,45.903,334.3733675,2554.088,NA,NA,NA,14.5,33.4223105,62.11217124,4.465518254,69443.78,23.28999564,NA,11.2,91.14273863,74.37995243,45.88467456,70.8349,0.9632471,-218.439,-2.14,4.68,NA,44681,102211.2903,14461.54839,2013,52,3309.912587,3258.236801,-0.594773402,52,2013/12/30,122.9192801,11.72934323,11.72934323,0.005387118,2782.261591,1243.81031,6516.636641,1.343130716,0.597737397,21.57,26.05,0.351351351,0.423423423,0.009009009,0.216216216
PHL,201401,2014,113485,1,0.025840453,2512,Philippines,"Population, total",SP.POP.TOTL,101325201,24.79146328,30,22.4,26.41428571,31.91428571,22.4,27.22857143,20.35714286,70.31428571,0,0,0,0,0,1,20.11428571,91.57142857,1013.028571,57.71428571,10.18571429,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,121608.9355,13293.16129,2014,1,3309.912587,3258.236801,-0.244890914,1,2014/1/6,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201402,2014,113485,2,0.021309837,2077,Philippines,"Population, total",SP.POP.TOTL,101325201,20.49835559,28.88571429,22.84285714,25.57142857,30.58571429,22.84285714,25.92857143,18.44285714,65.5,0.014428571,28.57142857,1.191428571,0,0,0,19.4,106.4285714,1012.542857,70.88571429,10.12857143,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,104183.2581,9868.193548,2014,2,3309.912587,3258.236801,-0.378398705,2,2014/1/13,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201403,2014,113485,3,0.021071961,1905,Philippines,"Population, total",SP.POP.TOTL,101325201,18.80085094,27.65714286,21.85714286,24.48571429,28.11428571,21.85714286,24.52857143,17.18571429,64.55714286,0.014285714,14.28571429,0.595714286,0,0,1,19.48571429,129.0857143,1013.814286,66.18571429,10.08571429,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,104183.2581,9868.193548,2014,3,3309.912587,3258.236801,-0.431187993,3,2014/1/20,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201404,2014,113485,4,0.020198355,1500,Philippines,"Population, total",SP.POP.TOTL,101325201,14.80381963,29.14285714,21.6,25.07142857,30.38571429,21.6,25.4,18.58571429,68.28571429,0.254857143,42.85714286,1.787142857,0,0,0,16.84285714,119.3571429,1013.085714,63.7,10.07142857,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,104183.2581,9868.193548,2014,4,3309.912587,3258.236801,-0.555488351,4,2014/1/27,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201405,2014,113485,5,0.018870671,1474,Philippines,"Population, total",SP.POP.TOTL,101325201,14.54722009,32.11428571,24.14285714,27.64285714,35.44285714,24.14285714,29.4,22.18571429,73.34285714,0,0,0,0,0,0,18.48571429,145.3428571,1009.142857,46.12857143,10.1,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,104604.5415,10230.06682,2014,5,3309.912587,3258.236801,-0.563468127,5,2014/2/3,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201406,2014,113485,6,0.016074052,1360,Philippines,"Population, total",SP.POP.TOTL,101325201,13.4221298,31,23.57142857,26.82857143,32.98571429,23.57142857,27.8,20.24285714,68.25714286,0.000285714,14.28571429,0.595714286,0,0,1,19.68571429,138.8857143,1010.985714,53.62857143,10.17142857,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,105657.75,11134.75,2014,6,3309.912587,3258.236801,-0.598456376,6,2014/2/10,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201407,2014,113485,7,0.015632221,1333,Philippines,"Population, total",SP.POP.TOTL,101325201,13.15566105,30.42857143,23.54285714,26.42857143,31.74285714,23.54285714,27.05714286,19.21428571,65.24285714,0,0,0,0,0,0,18.22857143,103.8285714,1014.457143,52.81428571,10.24285714,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,105657.75,11134.75,2014,7,3309.912587,3258.236801,-0.606743066,7,2014/2/17,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201408,2014,113485,8,0.014073872,1132,Philippines,"Population, total",SP.POP.TOTL,101325201,11.17194922,30.42857143,22.14285714,26.12857143,32,22.14285714,26.75714286,19.52857143,68.01428571,0.496857143,14.28571429,2.381428571,0,0,1,20.87142857,105.7428571,1014.514286,51.82857143,10.14285714,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,105657.75,11134.75,2014,8,3309.912587,3258.236801,-0.668432874,8,2014/2/24,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201409,2014,113485,9,0.013598191,1106,Philippines,"Population, total",SP.POP.TOTL,101325201,10.91534968,31.85714286,23.85714286,27.25714286,34.08571429,23.85714286,28.32857143,20.64285714,68.07142857,2.673571429,14.28571429,2.381428571,0,0,1,18.42857143,117.0285714,1013.157143,57.42857143,10.15714286,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,102944.5311,11634.03802,2014,9,3309.912587,3258.236801,-0.67641265,9,2014/3/3,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201410,2014,113485,10,0.012405952,1108,Philippines,"Population, total",SP.POP.TOTL,101325201,10.9350881,31.85714286,24.28571429,27.81428571,34.92857143,24.28571429,29.45714286,21.11428571,67.68571429,0.709,28.57142857,2.381428571,0,0,1,20.62857143,110.3142857,1014.271429,53.32857143,10.07142857,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,96161.48387,12882.25806,2014,10,3309.912587,3258.236801,-0.675798821,10,2014/3/10,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201411,2014,113485,11,0.010022488,966,Philippines,"Population, total",SP.POP.TOTL,101325201,9.533659844,32.32857143,24.77142857,28.12857143,34.32857143,24.77142857,29.21428571,20,62.38571429,0,0,0,0,0,1,23.02857143,104.9428571,1012.885714,46.87142857,10.2,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,96161.48387,12882.25806,2014,11,3309.912587,3258.236801,-0.719380674,11,2014/3/17,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201412,2014,113485,12,0.009069115,910,Philippines,"Population, total",SP.POP.TOTL,101325201,8.980983911,32.3,25.41428571,28.38571429,36.6,25.75714286,30.65714286,22.08571429,69.94285714,1.920142857,42.85714286,4.762857143,0,0,1,22.47142857,102.8,1011.785714,57.04285714,10.4,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,96161.48387,12882.25806,2014,12,3309.912587,3258.236801,-0.736567884,12,2014/3/24,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201413,2014,113485,13,0.008317604,884,Philippines,"Population, total",SP.POP.TOTL,101325201,8.724384371,34.34285714,26.08571429,29.97142857,38.98571429,26.71428571,32.81428571,21.67142857,62.38571429,0,0,0,0,0,1,46.47142857,128.7714286,1010.3,37.81428571,10.32857143,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,96161.48387,12882.25806,2014,13,3309.912587,3258.236801,-0.744547661,13,2014/3/31,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201414,2014,113485,14,0.007941005,829,Philippines,"Population, total",SP.POP.TOTL,101325201,8.181577651,33.42857143,25.77142857,29.31428571,37.11428571,25.77142857,31.84285714,21.44285714,63.32857143,0.43,42.85714286,2.381428571,0,0,1,20.15714286,118.9571429,1011.342857,53.38571429,10.42857143,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,91070.35484,16551.92258,2014,14,3309.912587,3258.236801,-0.761427956,14,2014/4/7,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201415,2014,113485,15,0.007517599,831,Philippines,"Population, total",SP.POP.TOTL,101325201,8.201316077,33.61428571,26.42857143,29.71428571,37.84285714,27.31428571,32.61428571,21.64285714,62.82857143,0,0,0,0,0,0,18.34285714,136.2857143,1010.057143,56.51428571,10.77142857,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,90221.83333,17163.53333,2014,15,3309.912587,3258.236801,-0.760814127,15,2014/4/14,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201416,2014,113485,16,0.00754195,892,Philippines,"Population, total",SP.POP.TOTL,101325201,8.803338076,34.85714286,26.71428571,30.25714286,40.17142857,28.48571429,34.34285714,22.91428571,65.81428571,0.002571429,28.57142857,1.785714286,0,0,1,18.52857143,137.1,1009.671429,57.18571429,10.28571429,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,90221.83333,17163.53333,2014,16,3309.912587,3258.236801,-0.742092345,16,2014/4/21,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201417,2014,113485,17,0.007597191,983,Philippines,"Population, total",SP.POP.TOTL,101325201,9.701436467,35.85714286,27.28571429,30.82857143,41.37142857,30.35714286,35.55714286,23.42857143,66.07142857,6.791857143,57.14285714,2.977142857,0,0,0,33.32857143,153.9142857,1010.071429,55.75714286,10.22857143,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,90221.83333,17163.53333,2014,17,3309.912587,3258.236801,-0.714163129,17,2014/4/28,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201418,2014,113485,18,0.008529372,1219,Philippines,"Population, total",SP.POP.TOTL,101325201,12.03057076,35.44285714,27.75714286,31.15714286,41.88571429,30.62857143,35.85714286,23.12857143,63.28571429,0.174285714,57.14285714,3.571428571,0,0,0,20.97142857,124.1428571,1010.214286,50.34285714,10.85714286,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,85711.40323,17288.1871,2014,18,3309.912587,3258.236801,-0.641731315,18,2014/5/5,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201419,2014,113485,19,0.009153143,1280,Philippines,"Population, total",SP.POP.TOTL,101325201,12.63259275,35.85714286,28.34285714,31.51428571,42.24285714,32.15714286,36.65714286,23.42857143,63.42857143,0.000428571,14.28571429,0.595714286,0,0,1,20.58571429,162.7285714,1009.357143,48.78571429,10.38571429,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,82328.58065,17381.67742,2014,19,3309.912587,3258.236801,-0.623009533,19,2014/5/12,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201420,2014,113485,20,0.009821841,1400,Philippines,"Population, total",SP.POP.TOTL,101325201,13.81689833,36.57142857,27.28571429,31.35714286,42.32857143,29.87142857,36.34285714,23.65714286,65.37142857,3.084,42.85714286,4.165714286,0,0,1,19.67142857,165.2142857,1009.457143,56.5,10.31428571,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,82328.58065,17381.67742,2014,20,3309.912587,3258.236801,-0.586179797,20,2014/5/19,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201421,2014,113485,21,0.010158267,1198,Philippines,"Population, total",SP.POP.TOTL,101325201,11.82331728,34.72857143,26.91428571,30.32857143,43.5,29.32857143,36.08571429,24.71428571,73.01428571,4.290714286,85.71428571,7.737142857,0,0,1,18.87142857,170.7571429,1008.914286,61.7,10.07142857,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,82328.58065,17381.67742,2014,21,3309.912587,3258.236801,-0.648176519,21,2014/5/26,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201422,2014,113485,22,0.011901191,1522,Philippines,"Population, total",SP.POP.TOTL,101325201,15.02094232,34.02857143,27.74285714,30.55714286,44.17142857,32.44285714,37.52857143,25.5,75.15714286,0.065142857,85.71428571,7.74,0,0,1,22.77142857,232.6,1006.228571,66.98571429,10.12857143,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,82977.12151,16772.71398,2014,22,3309.912587,3258.236801,-0.548736233,22,2014/6/2,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201423,2014,113485,23,0.014021076,1758,Philippines,"Population, total",SP.POP.TOTL,101325201,17.35007661,31.9,26.12857143,28.55714286,40.55714286,27.58571429,33.54285714,25.41428571,83.81428571,7.384714286,85.71428571,11.90571429,0,0,0,26.94285714,241,1005.114286,84.51428571,10.05714286,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,86868.36667,13118.93333,2014,23,3309.912587,3258.236801,-0.476304419,23,2014/6/9,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201424,2014,113485,24,0.017020742,2168,Philippines,"Population, total",SP.POP.TOTL,101325201,21.39645398,31.8,26.14285714,28.8,40.41428571,28.02857143,34.48571429,25.65714286,83.72857143,2.592142857,85.71428571,12.49857143,0,0,1,26.31428571,238.0571429,1007.857143,71,10.2,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,86868.36667,13118.93333,2014,24,3309.912587,3258.236801,-0.350469489,24,2014/6/16,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
PHL,201425,2014,113485,25,0.019709577,2230,Philippines,"Population, total",SP.POP.TOTL,101325201,22.00834519,31.28571429,25.92857143,28.75714286,39.57142857,27.57142857,33.78571429,25.25714286,81.98571429,6.194142857,71.42857143,8.332857143,0,0,1,28.72857143,251.4857143,1008.514286,66.1,10,1,1,PHILIPPINES,2935.928598,3.7,46.093,339.8235939,3489.7404,NA,NA,NA,14.4,33.04135875,62.40515853,4.553482724,69792.64,23.40699601,80.34300232,10.4,91.56067672,75.50927736,46.09974467,71.151,1.0015633,-196.524,-1.894,4.83,3.49,60366,86868.36667,13118.93333,2014,25,3309.912587,3258.236801,-0.331440793,25,2014/6/23,122.9192801,11.72934323,11.72934323,0.004900938,2027.656247,69.06090891,4062.405078,1.866375459,0.063645036,24.46,9.39,0.333333333,0.555555556,0.074074074,0.037037037
