tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,sealevelpressure,visibility,GDP,HEP,forest_percent,TP0_14,TP65_,TP15_64,population_density,UPR,Tourist_Arrivals,CO2,ISO_A0
1.4468415,-0.97943014,-0.9772752,-1.4056287,-3.334878,1.3411546,3.4720476,0.28016686,-1.5083857,0.45913973,2.7828534,0.7304359,-0.5932802,0.34509882,0.80266005,-9.49394,-1.016754,0.27879253,-2.3168664,-0.976589,PHL
0.45494202,-0.27426478,1.2743553,1.042044,0.42128545,2.3623629,-1.7947181,0.5871339,-1.6229968,0.5579633,-0.8897901,1.8516023,0.87274224,-0.6432656,1.266281,7.919264,0.5876666,0.8840332,6.971034,0.30512094,MYS
-0.79668206,-0.20829293,0.042985603,0.09936562,-0.13932554,1.822533,-1.5413194,-0.037017066,-1.408842,-0.47367045,-0.9884928,-0.915026,3.848749,0.4753347,-1.3793434,-16.579828,-2.2768257,-0.70545524,-5.0225844,-0.37044764,LAO
0.54193175,-1.3427472,0.098029986,0.04907665,1.1249374,1.4629287,2.8337052,0.41348973,-1.8377233,-0.9358996,-4.591066,-1.4503669,0.8535013,-1.3316674,-2.008659,-17.716568,-3.3534,-2.0905292,-4.751925,-2.5523734,LAO
-1.1438446,1.2380579,0.28515467,0.8667926,0.51691115,-1.5655385,-1.5550174,0.015069019,-2.421441,-0.6942731,-0.31522,2.1655505,-1.8214923,-0.6189805,-0.19382718,-14.354169,0.7372431,-0.47301835,-14.907518,-3.3982437,KHM
-1.152346,-4.8769546,-0.96333313,1.9709693,1.4981706,3.9411259,-1.0071788,-1.4804159,0.56075776,0.20715898,2.6131008,8.457802,6.2803063,10.843686,2.0138347,7.7474685,2.790169,0.24737982,-13.276486,1.0972583,SGP
-1.5006293,-1.0297253,-0.40005758,-0.23562305,0.35890654,-2.3673205,3.3800013,2.1602921,0.983603,-0.35777617,-1.4570533,0.73322374,-0.9516204,-1.7046041,-0.7579634,-12.840309,-4.324096,-2.2147212,-4.3396025,0.12212577,KHM
-2.272211,0.67674714,0.76975363,-0.98058796,-4.251071,-2.596986,-1.4253321,-0.6010483,-0.93426394,-0.3019077,2.3244364,1.4166279,-0.747858,-0.9434837,-0.570165,-12.440402,-0.78441143,-0.034143236,-4.403699,-2.184654,PHL
0.3200425,0.05960133,1.2746385,0.7055603,4.8281255,2.3370478,1.7703857,2.340153,0.25865442,-0.23837313,3.6504123,1.6786375,4.286935,-0.83187133,0.18405542,-4.163438,-0.98264503,-0.55081797,-3.3018987,-2.5011148,PHL
2.4237754,-1.8869219,1.5276997,0.119914144,0.28413516,4.0255246,15.661896,0.11186866,0.3562205,-0.87676,0.6319037,-2.008521,1.1824487,0.2605492,0.23608989,4.1943526,2.0454855,-0.30286518,10.750327,0.7691595,THA
-0.2015138,1.3473353,0.934218,-1.4279675,-0.72152525,2.6099532,-4.38984,-0.49886084,-4.7073655,0.40426016,-10.890465,-4.626611,-0.9299657,-1.3978078,-0.6890659,5.220904,-0.522388,-0.5455915,6.759963,-0.09326927,THA
0.638589,2.131078,0.91943413,0.6520532,1.9115074,-1.6134701,8.140663,-0.26297584,4.9519887,-1.5104368,-5.0843906,-2.6800838,-0.03848586,0.14687197,-1.0689723,4.5081124,0.39809245,0.9187021,12.4439745,0.04982357,THA
0.1085546,-1.2273675,-0.51008654,-0.33906165,-0.19595906,0.7013548,2.134484,1.2176421,-2.0651934,-0.8733288,-4.621385,-1.8038282,1.0492318,-0.47506264,-1.8057946,-17.947662,-2.733784,-1.9810747,-5.52622,-2.8328114,LAO
0.33495256,-1.2093292,0.1113178,-0.23001829,0.6522114,1.3247355,-1.2078462,1.9816927,4.088068,-0.29596478,2.2908893,5.8549337,6.411366,1.6751139,3.3585663,11.605905,1.4035358,1.9462457,12.268165,0.11186189,MYS
4.439851,-1.3595868,2.4029317,-0.77601445,0.1519395,1.3931595,0.42964816,0.71514976,2.002266,0.096740514,2.8823302,-1.6275177,-0.12750137,1.2994668,-3.9662569,1.8306628,-5.1140366,0.14745605,-0.4784449,0.39745796,VNM
-0.82818866,-0.23369049,0.52244866,-0.59539723,-8.064171,-4.0103946,-3.2096767,-1.5316808,1.3474276,0.57675856,2.121785,3.4655538,-0.0074762767,0.034509417,0.4457265,-12.915018,-2.3254972,-1.3160291,-5.7701635,-0.76740307,KHM
1.2098801,-0.4556956,0.46190017,0.68243164,1.5587059,1.6181883,-2.9785142,0.793322,-0.08130188,0.20299101,-1.6218147,1.6486936,-0.2456595,-0.55568814,1.8152462,5.396059,0.8680933,1.1492767,6.5131917,0.11121328,MYS
4.1643662,-3.117692,1.6233605,-1.4459202,1.8959285,1.7384104,-2.9568737,-0.98499507,-0.034945466,-0.26255944,1.7858208,-3.3335667,-0.4105093,0.21856639,-2.6840367,-3.129796,-5.7377377,-0.016503694,-4.9208,0.9739935,VNM
-1.116258,1.2843821,-0.059878375,-0.23332573,0.4134717,1.9825191,-1.5832499,0.45211396,2.864484,0.3828002,1.396392,3.15941,2.4171834,0.6139896,0.2599535,4.5515246,0.7422745,0.1633734,1.4456195,1.8820194,THA
-2.8841088,-1.1928585,0.123974316,0.54004353,-1.6623778,0.18745768,-1.783316,-0.3483067,-0.6140681,0.45320052,1.1871871,-3.0044801,-0.8888582,-0.39223933,-0.7270608,-7.9814053,0.30013806,-0.111739635,-14.116436,-3.492402,PHL
1.3797058,-1.5359929,-0.38913465,0.31610802,1.7843747,1.1601555,-2.7420661,0.66467685,-1.6324568,-0.19475457,-0.35305744,1.5290214,0.38943368,-0.4886228,1.0045127,4.396228,0.14749213,0.7402398,3.3660228,0.675268,MYS
-0.17591396,-0.6876195,-0.015302498,1.1119252,1.7944999,1.9328735,0.041739143,0.06724544,-0.24751753,0.69943213,1.5823253,3.9792867,1.8297645,1.5711613,1.3643903,6.4403505,1.6332015,1.9769984,6.594904,1.2511812,MYS
1.0793573,-0.5508407,0.8579058,-0.1368985,0.38444102,-0.5150388,0.81466305,0.062727995,0.52526534,-0.5751632,4.5211267,3.1176906,-0.12173099,0.13132049,7.330736,7.967099,0.93894005,-0.0039452114,7.5327644,2.766827,VNM
-4.3266006,2.127477,-0.36825103,-0.6281719,-4.792442,-3.7281916,-1.1882182,0.26330447,-0.90455157,-0.007919392,4.1433306,-2.1630502,0.5837088,-0.1980894,-0.05977314,-4.2844543,2.105494,0.5730978,-3.2591987,-0.8363323,PHL
0.442971,-0.5571821,0.88512367,-0.026238358,1.2672856,1.9030027,-1.6725118,1.0169605,0.8670247,-0.5023444,0.76412517,5.281453,1.667835,0.08077774,1.8523676,8.405733,1.0394708,1.2417344,7.8532476,0.5166184,MYS
4.234364,-1.0749724,0.47931358,0.38219017,6.259635,0.44326678,11.262631,0.17597257,1.9300953,8.281359,0.031349696,-1.1152468,2.4512877,-2.5000217,-0.36414322,-13.967859,-2.6966846,0.82574284,-15.219269,-0.35228923,LAO
-0.07921783,-1.947294,-0.008216497,-0.284548,1.5089089,1.3512325,-1.6750764,-0.27383202,-1.5016778,0.12803821,1.3064224,2.8852828,1.4947898,-0.5464343,-3.8564844,0.7537459,2.0401099,0.41803485,-1.9647949,0.22016889,MYS
-3.0899103,0.6372047,-1.0295151,-0.22142643,-2.4793565,1.7116508,1.0668163,-1.5507259,-2.6953702,0.526181,-2.689784,-1.0254606,0.14152807,-0.9051895,-2.9489539,0.08681852,-2.1109993,0.0666939,-20.342653,0.93199706,THA
0.92827857,1.0473775,0.6804863,4.745995,2.8351007,2.911,0.127658,0.9163039,1.9891223,0.24176061,3.358277,0.07270944,0.22055365,0.627517,-1.6419727,1.3332893,-2.6165726,0.2822568,-5.61643,0.93198955,VNM
1.0548201,-1.9541292,-0.023072036,-0.7541542,-3.6239333,-4.365583,3.2717328,0.40513718,-1.8938771,-0.43999597,-1.755657,-2.1778648,-0.71192586,-1.0174023,-0.3479239,-13.606756,-6.032957,-1.2226965,-3.7405913,-0.91420096,KHM
0.74471253,0.5401376,0.5703147,0.6986771,1.4093146,-0.8442354,-0.3982219,1.8560895,-1.2537825,-0.021889985,3.208127,2.768908,3.4765134,0.190295,3.7991674,6.907926,2.021158,0.4747263,-15.465939,0.78081816,MYS
3.4224849,-0.24220982,1.11517,-0.9915069,-0.57717,1.4952132,-2.282111,0.8451659,-2.9845817,0.36792496,5.7638645,9.351501,5.161228,1.1357405,1.8788877,13.636525,1.495019,0.17111339,13.655287,2.9119742,THA
1.0843384,3.2479057,0.6956456,2.082683,0.17494264,3.7724485,2.5173998,0.845812,6.1848273,0.52010965,12.603417,2.370357,4.9864593,-0.20542517,5.885993,16.059221,2.1820638,-0.011319379,6.183672,4.1523967,VNM
-1.3836317,-0.29433134,-0.30990425,-0.08046556,1.4016337,1.4509209,-4.903547,-0.3200317,-2.5105364,-0.7618741,0.6891452,-5.3702617,-2.513077,-0.35080865,-0.31534046,-13.824979,-3.5423603,-0.6276489,4.008196,0.3277412,MYS
5.515262,-0.92805016,0.882328,0.22196275,-0.6847842,-3.378891,-0.41133955,-0.28974336,1.8487959,3.4298592,3.5309403,7.364676,2.5770237,0.22461128,1.1480829,11.207448,1.2203866,0.53711575,12.321045,2.705131,THA
1.4063404,-0.14296854,-1.0399008,0.8046458,5.0497923,0.1854517,-1.5975834,1.744609,0.31815654,-0.600095,2.1101546,-0.49094692,-0.090656206,-0.39259514,0.19143023,-6.4690275,-1.300625,0.8938025,-3.109573,-3.4575994,PHL
9.034541,6.7700887,0.9256647,5.896183,1.5516979,8.073708,3.1366682,7.881792,-11.521336,1.6235197,6.1999593,17.504164,11.47968,10.965181,17.249084,31.22288,6.064975,0.28048182,69.43575,2.4971333,SGP
1.4216251,0.40752393,0.39606985,2.0300763,6.6766562,3.2852051,2.8243148,1.4641342,-0.35564467,0.059664067,5.783624,-0.5564224,4.3798385,-0.52948457,0.05881694,4.190103,2.413136,1.0549604,-2.2706332,-1.8318962,PHL
2.469418,-1.436006,2.45857,-0.34412646,2.482709,2.3398964,-0.57925004,-0.666341,4.205413,0.2307151,2.6341226,-3.2634125,0.34668535,1.2316455,-4.373415,-0.9566907,-4.92655,0.2683189,-0.96923673,0.7707925,VNM
0.36298156,-1.2211391,1.8993421,-1.7278805,-6.9550247,-5.5489516,-1.0126016,-1.9689853,-1.0704103,-0.63381994,-0.46029264,1.5927436,-0.9055055,0.016060844,0.15664604,-13.971659,-2.1111448,-0.88569117,-4.6319737,-0.59104544,KHM
-0.9324626,-0.1853332,1.2675123,0.15972646,0.70992494,-1.0624293,5.4643855,4.109166,0.8076554,0.12306606,0.744978,2.120361,0.6905709,0.49946603,1.4573513,-11.316436,-3.9621336,-1.4200612,-2.0758433,0.7915891,KHM
1.2625372,-0.53560346,0.40016264,0.9356633,4.535341,1.3990923,-6.7390256,-0.7642473,-0.67855424,-0.3783154,3.6089654,0.3009826,1.2129208,0.57773584,-0.60259265,-15.593605,-2.3418107,0.567972,-0.9153815,3.2469358,LAO
-2.4450233,3.0327559,-0.10196473,0.8398926,-2.0975878,-6.167103,-6.017342,1.5332965,0.6574669,0.35304812,3.85618,6.047063,5.6347084,4.9214435,0.9957824,-9.062113,3.2515836,-0.20477653,1.6765138,0.79100794,KHM
2.6947968,-1.3314505,0.6921142,-0.09916591,4.3221602,0.60998285,5.8823056,1.048967,-1.8800914,-1.0351412,-1.247228,-1.8589424,0.1486171,-1.0863577,-1.6608512,-11.67567,-2.7434304,-1.8627895,-3.9450648,3.441625,LAO
1.7619392,-3.3012712,-0.30954918,3.986398,2.4984918,2.993224,-2.2553527,4.069128,-7.2824116,-1.2783532,2.8164499,9.851426,9.401534,6.5932007,4.2887697,12.941236,4.6450567,0.25940663,10.96426,2.1722634,SGP
4.017479,-1.0453277,1.3007712,-0.6613552,2.5959454,2.2137523,-2.948775,1.187094,2.4696517,1.3689803,2.2340457,-0.8006996,-1.5329398,-3.3794293,2.184706,0.6185298,0.50159144,-0.46712404,-2.780095,1.6845362,VNM
0.5645573,-1.0185356,-0.7812067,0.3893031,0.6854778,0.95749164,-2.9560497,-0.114854224,-0.22612247,2.2214038,0.53135073,4.7037024,2.3988397,1.9360546,3.053274,4.9398804,1.3972363,0.93369365,6.022345,1.0582291,MYS
1.0215542,-2.2543917,-0.9038767,0.21539736,3.5701933,1.5603904,-3.8643413,-0.9797179,-1.5220567,-0.21300417,-3.5148845,-1.1686643,2.4601943,0.082621925,-1.1256667,-14.242442,-3.1626482,-1.3346543,-4.0685544,3.7103524,LAO
-1.4782995,-1.1625543,0.22072466,0.24526833,0.6530316,-2.7881842,-2.4103322,-0.35337713,3.768011,-0.09793686,-1.1840233,-3.4484537,-1.5005821,-1.7252206,-0.78108984,-11.266394,-3.0383341,-1.5433918,-6.094341,-1.5326662,KHM
-1.3968847,1.8913834,0.27692622,1.8870547,-0.8329894,2.1872754,-2.2334318,0.5507579,4.392448,1.3278149,1.4942346,2.9931862,1.8179144,1.345096,0.69087565,2.7646642,0.8422224,-0.01608345,0.9881474,1.8158504,THA
-0.5193721,1.6162293,1.428328,-0.26641026,0.18717448,0.9543965,-1.8280697,1.3418207,-1.718859,1.0306187,-8.099143,-3.9563823,-3.137387,-2.0080483,-3.5835118,-0.9834472,-1.4526932,0.02603988,-8.638281,-0.6192025,SGP
-0.34058374,-12.640134,-4.27127,-4.663155,0.04814012,1.456678,-2.231611,0.38729754,-0.530346,-0.6262919,9.558745,2.280556,5.389963,5.9089575,0.11017921,4.4465623,1.792055,0.4008704,-6.01791,1.1548966,SGP
1.9351708,-2.35589,1.1641903,-0.54863465,2.1689947,-4.369946,0.4081266,-0.47114015,0.6000406,0.7543249,1.248196,-4.6433854,-0.43481216,-0.25974137,-2.8142543,-6.4020057,-4.431073,0.27104765,-4.490698,1.0708534,VNM
-5.2709823,1.8678732,1.6633793,0.53258824,2.296989,1.579917,-1.7186774,0.88522923,-2.0116892,0.1940585,3.1804335,1.342631,0.62116736,-0.31863096,0.7408903,-8.63506,-0.8551385,0.29502687,-5.3660965,-2.7339783,PHL
-0.6258863,-1.182933,0.30778518,0.04663484,-3.0962996,-4.1383123,-1.3272169,-1.3438389,-2.2975776,-0.22674808,-0.07331053,1.9824656,-1.1746534,-0.3178198,0.03933782,-15.2783375,-3.3966546,-0.65263194,-3.6591487,-0.5924429,KHM
1.6212217,-1.6754161,1.0908128,-0.8752271,-1.6236992,-2.686957,-0.6432844,-0.5722222,-0.71672475,-0.49699473,-0.4446441,-4.9238997,-2.1423156,-1.0047723,-1.2267714,1.2142864,-0.3283757,0.12533231,-17.33589,0.53749585,THA
2.241376,-1.4288062,1.1378609,-1.5793755,-3.692014,-4.2377024,0.67652726,0.9308946,-1.5077848,-0.6097411,1.9331657,0.4890582,-0.6341673,-0.8450321,0.5628889,-6.748111,-1.1228625,0.08689059,-2.8741043,-2.058417,PHL
-14.8498955,2.5921748,-3.0783606,-0.38391468,0.10983677,-2.3616848,8.361142,1.3766567,-1.5798844,1.296806,3.4509265,6.776055,0.591208,0.512191,0.46355787,11.434184,2.251971,-0.057178937,11.620905,4.262095,THA
0.19733566,1.3877718,-0.18495597,-0.018185062,0.32434678,1.1825485,-1.542381,0.10065287,-2.259978,0.5528942,-1.0216136,-4.2472034,-5.6920156,2.511362,-0.46999297,1.2516259,-1.0461469,0.13229977,-18.260746,0.7635879,SGP
-3.744815,0.599516,-1.0236527,-0.4280566,-0.89582413,1.287419,0.2484546,0.67456377,2.8456306,-0.4115205,0.62900513,-7.122988,0.07289855,-1.5081065,-5.6692357,-2.282185,-4.3429675,-0.34311268,-8.094496,-0.5752895,VNM
-3.9109654,0.2993799,-0.15474153,0.70088816,2.2981086,-0.06839888,-1.6202456,0.074359275,0.75482106,-0.41225702,-0.5962413,-0.16251214,0.7375939,-1.1560565,0.52402323,-6.387926,0.9592871,-1.0674388,-6.538985,-3.8874497,KHM
0.48607504,0.4541062,0.22116625,-1.251527,-5.073025,-3.7315483,-2.8563998,-0.085745916,-1.7727001,-1.9578741,3.1998432,0.7662663,0.11962786,0.120648906,0.63007,-9.673153,-0.95019317,0.03947228,-2.15677,-0.78551227,PHL
0.28735074,-0.063700005,1.1663624,0.7329744,1.3909578,1.4540437,0.6699068,0.26084933,1.1893939,0.3269828,1.6541431,4.1716976,1.6353829,0.085763775,1.6795055,10.23154,0.79383427,1.5845637,9.241487,1.2403164,MYS
1.1294378,-1.5321728,-0.083349586,-0.045958627,0.90631527,1.9830985,-3.3602586,1.0657206,-2.1718943,0.25394958,-1.6731955,1.7648214,0.35989714,-0.5014492,1.5790995,3.9086404,0.88767934,0.366109,4.792586,0.044083495,MYS
1.7549862,1.4654197,-1.3045698,0.35790196,0.38892427,4.406126,8.863108,0.3817376,12.343027,-1.9105431,-4.2638397,-4.197766,0.07237164,0.74873203,-0.03337451,6.569664,0.61259806,0.062375892,15.856136,-0.076299466,THA
-0.76074564,-0.133472,-0.3762217,0.4279535,1.2203369,-2.2695625,-2.649515,2.051099,-1.5330507,-0.22281143,1.9420899,2.2993472,-0.11479748,0.31488258,1.3971045,-12.707384,-2.4550498,-0.5350074,-1.1276255,0.39358056,KHM
1.342586,-5.51529,-1.5456616,-2.0567017,-1.4581909,-3.695216,4.168321,0.7207968,-1.3318285,2.0039937,3.888152,3.6522558,0.010492672,0.14028716,2.0636725,8.499517,-0.2805472,0.11197714,-5.5956683,0.9866351,SGP
-1.9160717,-0.88977605,0.46012563,1.2111291,-0.19223809,-1.8151375,5.0705376,1.9929297,4.944195,-0.3715253,3.4856076,3.354661,-0.08216741,-1.113297,0.7342785,-11.712795,-3.198122,-0.9518042,-1.5505314,1.8550459,KHM
-0.5945051,0.85749537,0.55367047,-0.020314604,-0.54222417,2.868681,0.00053889235,-0.011273083,2.4948266,-0.12128581,3.8267083,-0.5497752,1.4030343,-1.694471,0.6195348,-0.42496663,-0.8118034,-0.29761147,-10.358884,2.9450378,VNM
-12.083086,6.100647,0.04692465,-1.7549835,-0.38662538,3.2743392,1.0977918,-1.0254036,0.7863787,0.17344843,10.432057,6.7263956,0.7953254,0.068996325,-0.011103754,14.750126,1.6700703,-0.18463767,11.507486,2.6819398,THA
-5.391604,1.3444302,-0.9628905,1.148181,-2.2193766,2.1563225,-1.7374521,0.8789647,-1.1380637,0.99514383,3.1531026,0.7594777,-0.81542534,0.05284024,0.43259424,-8.531014,-0.1829376,0.102413446,-2.2298698,0.44179502,PHL
2.7676241,-1.5936385,1.1588627,-0.69521433,-0.6776885,2.7991714,0.73448557,0.011655929,-0.45172268,-1.5297724,6.1495843,1.1801478,0.36020723,0.3481172,8.473581,9.692732,1.1723086,-0.2973946,3.0835705,3.5203276,VNM
1.211311,-1.1042727,-0.58118224,0.15706688,1.7047408,3.204478,-2.2748604,1.0730217,-2.6120422,0.30176806,0.78117615,0.7271729,-0.55617476,-0.5555058,-2.072655,2.739361,2.0151103,0.29151312,-0.6706486,4.234231,SGP
0.2422028,-1.1330847,-0.027749624,0.7457728,1.7510866,1.2372,-2.518354,-0.0064452486,-0.14213997,-0.10991323,-4.324643,-3.5348208,-3.3318126,-1.6222644,-4.8783793,-5.9677405,-1.0281739,0.42321542,-7.673669,0.3170768,SGP
-1.1208938,0.7911757,1.2513198,1.5380018,1.5870574,2.1944363,-1.451834,0.5916198,5.6200366,0.20589243,2.764998,3.5939567,2.6188025,2.2499044,1.5074996,1.7398523,1.0113584,0.33064076,1.0579027,2.1124825,THA
-3.023116,0.1785341,-0.0700099,0.12902345,1.4915036,-1.6263908,-3.9377513,-0.22399043,-1.8747699,-0.6960197,1.6596476,-4.4873667,-1.955023,-0.60788107,0.17086805,-13.342221,-3.2540214,0.5117338,2.2010853,0.02874465,MYS
3.659712,-0.99964565,0.9056741,0.5003596,6.056606,-1.1465572,-7.824078,0.37264222,2.7647793,3.2759008,5.9166884,0.6285518,0.41950333,0.7575713,0.31206742,-13.435041,-1.3937687,1.1300564,-5.078548,3.4253516,LAO
-7.085969,3.796773,-2.6790588,3.8632073,0.85627335,1.8228105,-0.4122801,1.4674273,-5.3189864,1.5841863,2.8623576,6.8618755,8.069323,6.856792,2.623391,11.647057,3.5503144,0.14031674,-4.906068,1.9561837,SGP
-2.9812577,1.8410296,0.4247009,-1.0367401,0.67616653,1.4428778,-1.0036856,0.5055997,-0.14001523,0.8125098,1.4061432,2.9111233,1.7885485,-0.5914869,1.7591857,6.6907573,1.1675699,0.30831957,-14.527383,0.21554899,MYS
0.37889734,-1.2690953,0.3809374,0.7515466,1.710814,1.5334637,-2.6181448,-0.070618525,-1.5354165,-0.5190712,0.9131006,6.6591578,3.3432527,0.5960527,2.776884,7.5011024,1.4630547,1.4411302,9.381363,0.6102534,MYS
-0.6854284,-0.3743595,0.19846071,-0.6595315,-5.8446407,-1.4488888,-3.0292997,-1.1068287,-1.2352991,-0.9286107,-0.39693815,1.2625915,0.58471924,-0.22729489,-0.00030872202,-21.106483,1.4851707,0.2937562,-7.348825,2.4027123,LAO
-0.23008399,-1.6296779,1.73882,-1.4414985,-4.980561,-5.6547556,-1.2773497,-1.9701202,-1.7015314,-0.76371557,0.31748527,1.3467429,-1.1682473,0.18877992,0.09260778,-14.850931,-2.6834478,-0.7791316,-4.183665,-0.5055144,KHM
-0.32908097,-0.7561453,0.88014686,0.16715369,0.054125782,-2.9308941,-1.9125746,-0.35193542,-1.4057776,-0.91236395,-1.2007985,-1.7068074,2.3643014,0.36141667,-1.5915084,-18.299433,-3.3098214,-1.3445686,-3.6765854,-0.8693178,LAO
2.454689,-3.1469672,2.0144122,-2.2729783,-11.459126,-7.30271,3.4336195,-4.2097015,-2.8460057,-0.32252344,1.6592852,2.6370223,2.546023,1.8738661,0.78503346,-8.857436,1.8279623,-0.35926187,1.3263793,-2.0613105,KHM
-2.6470273,0.90387416,-0.5911303,-0.5642697,-4.95099,-3.098649,1.9788058,-0.95691305,-1.450606,0.50126165,3.9888303,-0.06415321,0.5942571,1.1475971,0.061801285,-10.523596,-0.7302289,0.09979736,-4.0935907,-1.8056301,PHL
0.17526677,-1.5926838,-1.3925351,-0.5976465,-1.5786041,-6.7461033,-1.5545038,-1.5360823,-2.642547,-1.8266801,-5.4288125,-0.71036524,-1.425815,-1.0840218,-1.050535,2.7150228,-0.07570316,-0.13403566,2.1353853,0.51719224,THA
5.4771113,-0.13828014,1.6077026,0.6907563,6.054313,-0.59938735,-7.881834,0.93226206,2.9497736,3.576805,7.0682893,1.0824265,0.66882986,0.6037912,0.31238917,-9.549895,-1.5417321,0.8829237,-4.086655,4.0404263,LAO
-1.8777276,-0.57051605,0.29783493,-0.778533,-4.6460776,-3.9428487,-1.154354,-2.779807,-0.91805714,-0.4328667,0.34408203,1.5714455,-0.62181157,0.09025789,0.07294467,-16.451723,-1.8786405,-0.5840619,-5.377192,-0.50161755,KHM
1.7054232,-2.8449507,0.635753,-1.0803584,2.757395,0.5445904,-0.04260919,0.90645355,-2.4454134,-0.81060463,1.4287691,-4.177719,-0.35913435,-0.774977,-2.388934,-7.9356203,-4.4327817,-0.5218316,-6.342186,1.379202,VNM
-0.700111,-0.97139806,0.38820243,-1.4444911,-5.330801,-3.3510053,2.505563,-1.1280736,-0.8963829,0.62104654,3.2559862,-2.23982,0.27761263,-0.109758765,0.24381593,-7.816731,0.9124421,0.2808889,-11.478667,-1.651771,PHL
-2.318881,0.6648006,-0.2980654,0.781944,0.51965153,-3.053344,-1.9026955,-0.33017525,-1.9961888,-0.25025332,-0.41679054,-2.584801,-0.58836716,-0.9416675,-1.0000248,-13.096255,-2.963615,-1.0441005,-3.7571275,-1.2445667,KHM
-0.058509476,1.5540075,0.37354904,0.46438795,0.69503456,-3.14808,-1.4823639,-0.6625511,-2.2444012,-0.25807405,0.31339517,2.171374,-1.7699727,-0.5078038,-0.34364107,-15.838749,-3.6058595,-0.8052302,-4.1669416,-0.9007117,KHM
-1.3676703,-1.061901,0.04104993,1.000604,5.400272,-3.1737492,-0.66434824,-0.3591318,-0.7222111,-0.5860095,-1.4919547,-0.64005387,0.4320772,-0.47750145,-0.53274876,-3.1955023,1.1940278,-1.5202605,-5.907667,-4.8222513,KHM
-0.9558796,-0.1603281,0.22176413,-0.13816358,-3.121514,-4.524314,-0.97180206,-1.6055316,-2.099168,-0.392002,-0.6396022,-1.8771288,-1.2245778,-0.13430457,-0.26970372,-14.075612,-3.0662758,-1.0668235,-4.3461695,-0.7866866,KHM
-2.7939682,0.9653014,-1.0802399,-0.4630077,-0.27282774,1.6387868,-0.9068526,0.33309042,3.8885205,0.5209327,-2.6120784,-1.4669151,-1.8704339,-4.720624,-1.6945186,0.8893737,0.15587409,-0.3560666,-10.184089,1.2130516,VNM
0.09442435,-1.2818342,-0.22642979,0.8101135,1.6996818,0.9537993,-1.4993085,-0.042546503,-0.18171331,-0.0999915,-0.74226207,-2.7890573,-2.8043463,1.7318913,-0.18676269,-2.1403933,-0.52491707,0.20070276,-17.154726,1.4838794,SGP
0.09071686,0.22578523,0.3013241,0.018608587,0.79273766,2.834438,-2.3361068,0.9808458,-0.16576229,0.20583013,-0.0746206,0.1510156,1.7271771,0.095652774,0.5846895,2.4410846,1.588125,0.29716265,3.5353773,2.4046583,THA
0.71526134,0.73697114,0.12736183,0.70225644,1.757248,2.6390061,-6.1019125,-0.20564634,-0.384758,0.50419474,8.590435,1.090588,1.6817789,-0.23973028,5.5440884,2.0961833,0.80207455,-0.4733304,-1.1323842,3.9333465,VNM
-3.7488272,0.9465998,-0.83344626,-0.034150682,-1.2240802,-5.4909277,-3.5892477,-1.7077929,-2.50128,2.6852996,-2.2698,1.7517455,-0.7297186,-0.79661566,-0.07508138,4.1889,0.23410329,0.24087125,3.972849,0.41850707,THA
-1.6573561,0.1475635,0.5625413,-1.009712,-6.0549026,-4.5047154,2.1911354,-0.42970082,-1.6810756,-0.330926,2.1914916,0.841673,0.20551822,-0.9066631,0.3133074,-11.611081,-1.367782,-0.17557824,-3.3141086,-2.365631,PHL
-1.5942401,0.09748181,-0.19648822,0.7611783,5.991859,-2.0615032,0.91433495,0.5430558,1.0634484,-0.79066384,2.0072577,3.341603,-0.078776844,0.263086,1.0387402,-8.567349,-2.0181298,-0.7705778,-0.516087,0.024177888,KHM
1.1114024,-0.76660556,0.20498653,0.19261964,1.2190014,2.5915425,-2.7952635,-0.47320572,-0.06141948,-0.74676937,0.21474344,2.746766,1.8969008,1.2041376,1.1669167,6.200444,1.295255,1.4971426,8.4496565,0.81908524,MYS
2.0096693,-3.82442,0.38814804,-1.3778292,0.14805573,3.9931262,0.1754914,-0.24222945,8.481082,0.6159541,2.2992442,-1.779594,3.075911,-0.5360276,-3.8899803,-3.7690203,-3.1990044,-0.2893534,-3.2505355,0.8632651,VNM
0.15213186,0.9835983,1.8653313,-0.094442576,0.25853696,0.6853241,-1.7020421,1.0034084,-2.557596,-0.1723064,-0.5103788,-2.5626476,-2.817837,-1.6898988,-2.2211564,4.775659,1.7713525,0.26689056,-3.4199412,1.7869247,SGP
-0.7415886,1.8939177,0.9228398,0.74122953,5.4658227,3.1915324,-3.3492234,1.9101274,-4.7661657,3.857198,0.5660063,2.4440606,0.25787923,-0.18608677,0.8506076,2.253748,1.2768389,-0.5410994,8.496082,-0.3038159,THA
-3.1816385,1.7265265,-0.34772053,0.5631003,-1.2177067,1.0810463,4.4818377,0.35569835,-0.23033404,-1.065203,1.2223521,3.7520967,-2.8263037,0.20431632,-0.123428285,-15.459375,1.3054079,-0.26334307,-17.017775,-3.0772636,KHM
-0.2250453,-1.2916964,0.13244303,-0.42412555,0.3947656,0.86454594,-1.5269139,0.058258016,0.4248302,0.4749485,0.90195113,-2.509926,-1.8466079,-1.304673,-1.3090835,2.0967796,-0.56409204,0.35987386,-20.181044,-1.6826308,MYS
